STUDY_ID	SAMPLE_ID	ESR1	ERBB2	PGR	TP53	PIK3CA	GATA3	FOXA1	MLPH
brca_metabric	MB-5102	6.106282328	10.0048883	5.432044382	6.387995323	5.953892405	6.055880555	9.298555522	8.771606749
brca_metabric	MB-5104	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5105	11.11946925	10.28617334	7.098365872	6.596958669	5.715391115	10.59551814	11.91819207	13.51787345
brca_metabric	MB-5106	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5107	11.20308023	10.93392931	6.126241516	6.030466559	6.367777331	9.399091884	11.45426975	11.9703418
brca_metabric	MB-5109	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5110	8.11209247	11.70666959	5.336695864	6.261293955	6.122891953	9.032578385	11.60492461	12.63516425
brca_metabric	MB-5113	10.3629321	10.68603695	5.387549692	6.729455295	5.60101011	10.51968324	11.78006693	12.84693083
brca_metabric	MB-5114	6.290928085	14.32082452	5.491018589	6.629615111	5.564289992	7.731305349	9.917061813	10.7101825
brca_metabric	MB-5115	5.728222727	9.823589545	5.396994952	5.882356801	5.769704767	6.245291183	5.895442693	7.261005053
brca_metabric	MB-5116	12.33261708	10.53653983	7.162123776	6.133928091	5.755884848	11.08353953	12.02830034	12.68558797
brca_metabric	MB-5117	10.86162414	10.93791993	7.928441191	6.401748998	5.5994431	11.56613895	12.13590577	13.48672439
brca_metabric	MB-5118	11.61337089	10.43717929	6.049995882	6.576366525	6.057581881	10.07626982	12.07131001	13.05926907
brca_metabric	MB-5119	10.84577965	10.19352329	5.313001597	5.890447831	5.874116804	10.66679301	11.46374308	12.14730999
brca_metabric	MB-5120	6.931325703	14.2712053	5.291295582	5.437771079	5.57658585	7.51973069	11.74488465	12.65231237
brca_metabric	MB-5121	11.63340009	10.16821449	6.118528397	6.684552188	5.906532549	10.63843354	11.90127515	13.66647818
brca_metabric	MB-5122	11.78305781	10.47441359	6.857805746	5.918663208	6.06529097	11.47518788	11.6894061	12.2126149
brca_metabric	MB-5123	10.10962976	10.27731473	5.160095959	6.223201687	6.058005068	11.26321337	11.64510917	11.29685713
brca_metabric	MB-5124	12.11862726	10.58386055	5.940457468	6.644900997	6.039822604	10.70524852	11.95487554	12.11176823
brca_metabric	MB-5126	6.067711797	8.464208366	5.239295933	6.71288712	5.720503554	5.668775441	6.913250724	7.583609375
brca_metabric	MB-5127	12.05633125	10.93227331	8.076847338	5.966197235	6.125402351	10.70353429	11.77937098	12.96955149
brca_metabric	MB-5130	12.2296522	9.444466004	5.97260593	6.470794449	6.1099823	9.813095739	11.9495981	12.28807607
brca_metabric	MB-5131	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5134	10.2665799	11.30662679	6.050726437	6.794909538	6.031737197	11.12762266	12.02929386	12.23724779
brca_metabric	MB-5135	5.40495283	8.814491599	5.332674725	5.441025827	6.782669367	5.450296061	5.296152585	5.656224271
brca_metabric	MB-5136	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5137	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5138	6.891755047	9.733319381	5.176337782	6.859501145	6.78414276	6.973755535	9.075309529	9.418068857
brca_metabric	MB-5139	12.04414527	9.742334866	5.534492868	6.19945265	6.179168356	10.63354579	12.3147506	12.65270077
brca_metabric	MB-5140	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5143	11.03385195	10.73069733	8.271943933	6.181777839	5.443090302	10.63585945	11.68130014	11.59167503
brca_metabric	MB-5144	11.36368853	11.82442383	6.416688532	6.06190693	5.700147921	11.35640355	12.06630744	11.77709034
brca_metabric	MB-5145	7.072637171	10.18013419	5.160531965	6.012229488	5.724340617	7.504644311	7.645440402	7.906898059
brca_metabric	MB-5147	7.885857674	13.42164411	5.464140199	5.954211183	6.309864661	9.359823694	11.59360585	12.50265348
brca_metabric	MB-5148	6.475817111	11.32042739	5.416528366	5.863157988	6.508953573	6.29517699	11.22042524	11.56148525
brca_metabric	MB-5150	12.5852748	9.532303488	6.895686473	6.027588032	5.802460989	11.76047595	12.6509286	12.5244543
brca_metabric	MB-5152	11.41837947	10.86226558	5.944181226	6.236115299	5.699061859	10.56758568	12.16774805	13.24451443
brca_metabric	MB-5154	6.390270847	14.15050508	5.374284771	6.166627292	5.730209017	7.682714896	10.98023598	11.92058192
brca_metabric	MB-5155	7.310015053	11.00194625	5.49276915	5.946199465	5.395770237	10.82977641	10.50047526	11.86957981
brca_metabric	MB-5157	7.822628931	9.975116869	5.970472924	5.969961159	5.621336774	8.226022936	10.46471947	11.72489607
brca_metabric	MB-5158	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5160	11.44185648	10.1897056	6.663326254	6.504323432	6.009220552	11.30398898	11.80290197	12.66977016
brca_metabric	MB-5161	8.550698705	10.43622064	5.958556076	6.314973931	5.513249391	9.176129399	10.831178	11.32083149
brca_metabric	MB-5162	6.033880354	8.349390717	5.400649375	6.394500736	5.486176811	6.262194741	6.95167069	8.233098528
brca_metabric	MB-5163	10.69974271	10.7261984	5.525538474	6.132001857	5.193415654	10.59843654	11.54274196	12.58187793
brca_metabric	MB-5164	8.782916661	13.517317	6.525379269	6.058289634	5.583509375	8.876368186	10.61451353	12.28037687
brca_metabric	MB-5166	10.83976059	13.61009979	7.280134093	6.621072791	5.465337999	8.82010011	12.08410119	12.21802662
brca_metabric	MB-5167	11.74602842	11.19314158	5.887213673	6.780320861	5.876591564	10.1635434	12.37138086	13.0955134
brca_metabric	MB-5169	11.34819624	10.30194176	6.114429806	6.805771585	6.086939619	10.31578074	11.46079033	11.25865928
brca_metabric	MB-5171	9.408692605	10.43531784	7.340820706	6.472439042	5.568017683	10.55436983	11.14028988	11.97211636
brca_metabric	MB-5172	6.865718108	14.30276356	5.714075072	6.220615287	5.952542594	8.07560699	11.94995116	12.48349007
brca_metabric	MB-5173	5.701547224	10.08059465	5.440399058	6.527855341	5.776568988	5.692080568	6.165939818	6.299190895
brca_metabric	MB-5174	10.32099379	14.46428166	5.144912009	5.988508223	6.156378279	9.527743408	11.33330294	12.94802373
brca_metabric	MB-5175	9.256972084	9.257361422	6.369348248	6.198184964	5.643299389	8.388303355	10.61554249	11.23964863
brca_metabric	MB-5176	11.16081693	10.6764687	5.410648161	6.314865123	5.850702686	11.04508971	11.27146311	11.98432002
brca_metabric	MB-5177	10.24242885	9.804214865	5.498889644	6.225057657	5.639343171	9.722778786	10.11756868	11.79055379
brca_metabric	MB-5178	11.48004273	10.48919436	5.654020325	5.412897974	5.647185153	12.01643995	11.61031141	12.68578518
brca_metabric	MB-5179	11.07677096	10.38238893	5.217296899	5.682496626	5.401062138	10.04151605	11.37257034	12.16373255
brca_metabric	MB-5182	10.64995365	11.33044019	7.804169635	6.232251646	5.582864956	10.83372592	12.13199996	12.94390074
brca_metabric	MB-5183	12.04838126	10.76838258	8.5488864	6.121987345	5.822212164	10.46873755	11.7211539	12.09700701
brca_metabric	MB-5184	10.30831959	10.44796364	6.178451115	6.261365105	6.017740453	9.429493061	11.41001581	12.07260492
brca_metabric	MB-5185	11.36530356	9.596322369	6.818002748	5.975763445	6.453220427	9.234502801	11.51679945	11.97585538
brca_metabric	MB-5186	10.21193081	13.24997461	6.403146676	5.742926671	5.938473082	9.370192473	11.7708907	12.3622837
brca_metabric	MB-5188	7.730392886	9.138723211	5.223420997	5.608551252	5.733437011	8.841547219	10.41733526	10.28525475
brca_metabric	MB-5189	10.54774886	10.14098352	7.325594785	5.939650855	5.713652859	10.43616054	11.53424089	13.89002974
brca_metabric	MB-5190	7.381346177	14.46428166	5.455897796	5.688368309	5.412912997	8.460982161	9.944783946	11.82118335
brca_metabric	MB-5191	10.72248842	10.5861714	6.686050427	6.094262145	5.481979994	10.35148939	11.39931002	12.64408497
brca_metabric	MB-5193	12.09507245	11.44706636	6.381747446	6.406375675	5.664509606	11.85241435	12.54023505	13.47810734
brca_metabric	MB-5195	9.075572412	13.64526025	6.268676483	5.837779014	5.737046212	9.901322704	12.06290195	11.52913959
brca_metabric	MB-5196	11.12261127	11.71989835	5.322075405	6.510466097	5.429146732	10.14111605	11.6886144	13.16854972
brca_metabric	MB-5197	11.49817558	11.11862266	5.585832884	5.962732607	6.200272795	9.63339217	12.02931986	12.84121681
brca_metabric	MB-5199	7.363053335	14.46428166	5.558091089	6.049569647	5.768874244	9.06453906	11.37205899	11.14985414
brca_metabric	MB-5200	11.19994498	10.97258075	5.19957657	6.750412594	5.473009233	10.34622953	11.58912288	12.51374517
brca_metabric	MB-5201	12.45236765	10.34530387	9.251850045	6.472157113	5.982369921	10.98834322	12.67919223	13.32150974
brca_metabric	MB-5204	12.08222247	10.6668337	6.55450841	6.170692485	5.249822419	10.64914329	12.29498157	13.27843886
brca_metabric	MB-5205	7.807916322	10.29741975	5.310164247	7.145571905	5.531217768	7.381902641	9.956434373	8.537283514
brca_metabric	MB-5206	12.2802491	9.958931418	5.189862157	6.413465829	5.507097647	11.31946571	11.7578392	12.14973804
brca_metabric	MB-5208	5.613103152	9.368915524	5.207724384	6.149680618	5.662917945	7.326432981	8.282033702	8.986565649
brca_metabric	MB-5209	6.127000315	10.41892281	5.522714443	6.208788569	6.478479145	6.77781646	7.369406043	9.564597848
brca_metabric	MB-5211	11.14071013	10.79440663	7.909094252	6.018595486	5.887781602	10.79828715	11.6303764	12.63366304
brca_metabric	MB-5212	9.377293642	13.69114647	5.343384403	6.256447621	5.978328945	9.890537712	12.50335555	11.79113511
brca_metabric	MB-5213	5.976082238	12.36340362	5.186716402	6.590164169	5.341614652	6.801169734	10.31882719	10.97469145
brca_metabric	MB-5214	11.20887183	10.03663973	5.876151648	6.182358455	5.40073217	11.0668172	11.36230311	12.0564479
brca_metabric	MB-5215	11.2140159	10.06283207	5.478136883	7.059167571	5.606882774	12.07106549	13.00394495	13.05681095
brca_metabric	MB-5218	9.633286674	9.497835586	5.41031875	6.210975178	5.875039054	10.91402732	11.06125795	11.88218098
brca_metabric	MB-5219	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5221	11.87022017	10.75975638	7.486318009	6.157042492	6.02034127	10.35672938	11.93804306	12.23842439
brca_metabric	MB-5222	5.910319108	12.28031912	5.338110679	5.832017992	6.408500333	6.3297444	9.93412168	9.741220748
brca_metabric	MB-5223	6.080931085	9.33962157	5.176288289	6.152471763	5.282942379	6.634836213	6.550967371	7.319842682
brca_metabric	MB-5224	11.22763404	10.33006979	7.479543045	6.045999028	6.064298801	10.5923894	11.77024208	12.12693045
brca_metabric	MB-5225	5.91468806	9.900530704	5.534740524	5.936948593	6.201500187	7.036822627	6.688892335	8.718536909
brca_metabric	MB-5226	10.99171963	10.39674579	5.533819078	6.268813954	6.203846404	11.6293832	11.71926213	12.52799376
brca_metabric	MB-5227	11.95307683	10.80344436	8.386856538	6.136375851	5.813121077	9.868749697	11.45495283	11.12374478
brca_metabric	MB-5228	10.64127259	11.00923953	5.787201846	5.728853635	5.52474464	9.728261535	11.2034454	12.80024491
brca_metabric	MB-5229	5.781525522	14.24642714	5.307445462	6.262598088	5.704266934	7.643753965	11.00217269	10.76504489
brca_metabric	MB-5230	10.80511453	10.01889618	7.778038802	6.104674159	5.638206584	10.39778594	11.3955784	12.11873977
brca_metabric	MB-5231	6.225729512	13.88434659	5.218806174	5.594141611	6.048278544	7.526469668	11.0920717	12.51464618
brca_metabric	MB-5232	6.358518028	9.90132804	5.062628777	5.799331657	5.979463482	6.445058666	7.123477673	8.036950255
brca_metabric	MB-5233	11.81530355	10.586035	6.651368074	6.529926905	5.538877256	11.17544766	12.07365921	13.15403974
brca_metabric	MB-5235	6.51351288	9.993115316	5.616855866	6.797332805	5.482458755	7.840316012	9.178624812	10.63906379
brca_metabric	MB-5236	6.533857676	8.897038968	5.612874878	5.715372924	6.234324055	6.29078699	5.934249299	8.649438996
brca_metabric	MB-5238	8.50597563	14.33503607	5.43887354	5.928403733	5.628615715	8.348923479	9.96395101	10.79019543
brca_metabric	MB-5239	11.37078463	10.23371091	7.200682161	5.852816035	5.548749225	10.50869703	11.69398251	12.14122446
brca_metabric	MB-5240	10.17519455	10.52417969	6.993716168	6.470214776	5.395969855	11.18092506	11.35491661	12.84078541
brca_metabric	MB-5243	11.98470619	10.13209655	5.488535725	7.133688397	6.290086617	11.74384957	11.61382308	10.81386332
brca_metabric	MB-5244	12.82426991	10.13546941	6.219119359	5.962669416	6.118917356	11.51015047	12.66409441	13.63905718
brca_metabric	MB-5251	11.60116974	10.33695201	8.151575133	5.728656014	6.121364833	10.77143011	11.57343025	13.19301718
brca_metabric	MB-5253	9.914038577	10.46725948	6.902124019	5.836867523	5.683659829	10.47719465	11.54459681	12.57647804
brca_metabric	MB-5255	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5256	11.68698291	10.63723528	6.796235813	6.110408046	5.518034885	10.65298529	11.50728267	13.15198176
brca_metabric	MB-5258	5.575887549	9.964907101	5.222621443	6.605917178	6.160348399	6.301111986	6.208761536	8.214269473
brca_metabric	MB-5259	6.429691982	13.69683599	5.467014071	5.93799335	5.990738828	7.704258902	11.02003834	11.76391821
brca_metabric	MB-5260	12.61757463	10.79018881	5.851378709	5.718874329	5.715997772	11.88102113	12.53230938	12.757149
brca_metabric	MB-5261	11.86789034	9.721711424	6.032572668	5.837136821	5.828528932	10.95134067	11.91837178	12.48820557
brca_metabric	MB-5264	10.42020749	11.18333151	7.609450113	6.1432122	5.679180052	11.35051252	11.8624428	12.81794457
brca_metabric	MB-5266	10.27004014	12.8047432	5.721479445	6.15727835	6.137799478	8.678158279	11.34192818	11.92839022
brca_metabric	MB-5267	10.8725851	9.471459943	7.139705159	6.300747537	6.075568873	9.740739239	11.56001783	11.87131771
brca_metabric	MB-5268	8.890790511	10.76129333	5.941156972	5.702091133	5.849970557	11.38742784	12.18131939	12.82040281
brca_metabric	MB-5270	12.01326561	10.71547118	6.199226711	6.82309205	5.501429126	11.13292407	12.16129334	13.24089026
brca_metabric	MB-5271	10.81778925	11.43651483	5.554011625	5.704248982	5.60528214	9.938073863	11.61444057	13.39651345
brca_metabric	MB-5272	7.943624953	9.835171636	5.638419963	6.102989696	5.747598091	8.585478822	10.35324574	10.92722548
brca_metabric	MB-5273	11.12032933	9.10747702	6.256928212	5.896624519	5.806343249	10.85178776	11.23708114	12.16278694
brca_metabric	MB-5275	10.07949684	11.13315029	5.660348787	6.139816821	6.317190931	10.00880333	11.61321089	12.36182085
brca_metabric	MB-5277	9.290314442	10.69104648	5.774341483	6.724883954	5.681091591	10.07931921	11.15671093	11.47363523
brca_metabric	MB-5278	9.044950801	10.64809916	5.958040278	5.992686081	5.678039012	10.34123016	11.46759277	11.46883858
brca_metabric	MB-5279	11.51004626	11.10983867	5.445860634	6.627361951	5.619221795	10.88149848	12.5746592	13.05428078
brca_metabric	MB-5280	10.67913533	9.694629058	6.873837704	5.770819372	5.614211463	10.60180448	11.71059655	12.41338692
brca_metabric	MB-5281	6.216031598	11.75961966	5.237507686	6.098317389	5.764115404	6.892656734	11.37249061	12.29882485
brca_metabric	MB-5284	11.21171673	10.52675222	7.471396386	6.200640626	6.393044967	10.22703675	11.96704496	12.1942676
brca_metabric	MB-5287	10.30833495	11.0615272	7.69099463	5.807092186	5.852451839	10.44033436	11.84572036	12.9905826
brca_metabric	MB-5288	11.93050411	10.23993852	5.183727646	6.338688918	6.363628427	10.67023624	12.19046151	12.45008877
brca_metabric	MB-5289	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5290	12.06679874	11.4453486	6.541027698	6.272812055	5.76350577	10.58222058	12.15648024	12.62141095
brca_metabric	MB-5291	12.81499388	11.26297442	6.067879371	6.068619241	6.514653641	11.87370632	12.22423544	12.1583924
brca_metabric	MB-5292	10.06673482	13.0340925	5.712949188	6.358397672	5.962926043	8.783254534	11.35183339	12.82749402
brca_metabric	MB-5293	12.11756203	10.4531574	6.080589783	6.136107185	6.688905841	9.900277967	11.85053395	11.81768841
brca_metabric	MB-5294	5.861307091	9.615372106	5.729497457	6.766276557	6.450557254	6.392568816	7.619596746	7.950961495
brca_metabric	MB-5295	5.903222341	9.929635173	5.630118102	6.556152434	6.334664718	6.89648278	6.805234472	9.757693104
brca_metabric	MB-5296	7.112847005	14.06992078	5.415436211	5.849044824	6.582199355	7.549148017	10.80536838	11.15580827
brca_metabric	MB-5298	5.69571941	9.263921382	5.38923808	7.681987487	5.670538175	6.010377477	5.74084429	8.866672293
brca_metabric	MB-5299	5.660715279	10.49364435	5.505440297	6.45692835	6.097285947	6.124184764	5.738389162	6.872580172
brca_metabric	MB-5300	11.60562851	11.23179763	6.090581908	6.085239304	5.946370609	11.17220074	11.77243289	12.34067252
brca_metabric	MB-5301	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5302	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5305	11.20993042	11.64978481	7.966205513	6.202667732	5.725406884	11.74089793	12.07454292	13.24305215
brca_metabric	MB-5306	11.17864543	11.95110247	5.284048381	6.374679467	5.701632586	11.04454963	11.4178804	12.7495191
brca_metabric	MB-5308	10.46824417	10.80683768	6.014837851	6.093787316	6.313369697	9.847877442	11.15038102	11.96395938
brca_metabric	MB-5310	11.13970142	9.702528783	5.575879777	5.918912676	5.615478222	10.62561001	11.45619751	12.70418392
brca_metabric	MB-5311	10.25434618	9.205156412	5.80911716	6.049228915	6.545702035	9.534635822	10.08031798	10.07192568
brca_metabric	MB-5312	6.385216221	13.29279371	5.377360563	5.752330551	6.07703204	8.13356552	10.8634011	10.87857724
brca_metabric	MB-5313	9.470693483	11.02779877	5.770761025	6.143299802	6.298174624	9.687108582	11.14673775	10.92343364
brca_metabric	MB-5315	6.012965166	13.77045613	5.121636959	6.431467222	5.846095264	6.886413101	8.810336671	11.24874349
brca_metabric	MB-5317	12.76724719	9.396392365	9.179269768	5.501140149	6.120360745	10.96335219	12.52841631	13.36711942
brca_metabric	MB-5318	9.084962958	12.36005398	5.326672747	5.636800424	5.63068286	9.625290057	11.41614188	12.25599337
brca_metabric	MB-5322	10.79768531	10.52442274	5.413567751	7.064151049	5.637424617	11.72286289	11.6030885	13.53690034
brca_metabric	MB-5323	6.539755395	8.899406533	5.465959963	5.875082975	6.045434848	6.906991157	6.649989646	6.896417577
brca_metabric	MB-5324	11.49017264	10.41563916	6.415184842	5.833423672	5.924192076	10.69718871	12.0709595	12.46446738
brca_metabric	MB-5325	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5326	10.2773327	10.07024584	5.119212671	5.682780408	5.343784295	9.051080515	11.39781158	14.38197211
brca_metabric	MB-5327	6.142690232	12.71322692	5.385867627	5.711413188	6.301440201	6.130337875	11.42377868	11.25149491
brca_metabric	MB-5328	12.02406433	10.84396045	5.730111557	5.800839362	5.845594494	11.38565166	11.41760807	11.51922596
brca_metabric	MB-5329	8.170725451	10.5653228	5.444349684	5.738143898	5.426940284	9.636671856	11.25550885	12.43761363
brca_metabric	MB-5330	9.992523965	10.46391769	7.749997787	6.685855752	5.439163751	10.64056934	11.47323569	12.63772076
brca_metabric	MB-5331	11.53494016	13.87511398	5.745027551	6.177368529	5.528279802	10.57054838	11.85229401	12.40555364
brca_metabric	MB-5332	10.44138738	13.6926328	6.643702114	5.474414021	5.464891917	9.706825002	11.03245792	12.45613087
brca_metabric	MB-5334	9.675912739	11.43874208	6.943222238	6.035398235	5.794747292	10.03897043	11.70576024	12.14213749
brca_metabric	MB-5335	5.600507137	9.711386922	5.241335915	5.429443626	6.163670207	7.503853168	6.015443845	7.769502339
brca_metabric	MB-5338	11.28708412	9.09138875	5.440996941	6.568290525	5.851136072	10.39707241	11.45206754	12.62650394
brca_metabric	MB-5339	10.46021049	9.741563981	5.685994527	6.402686632	5.518247522	10.08392509	11.80112755	11.40346865
brca_metabric	MB-5341	12.29367969	10.86437451	8.272222593	6.561950548	5.849405954	10.96336527	13.12768218	13.33898406
brca_metabric	MB-5345	11.00007228	9.428075536	6.776780339	5.817205612	5.828992514	10.02393121	11.45236098	12.54394505
brca_metabric	MB-5346	6.348087507	8.698444776	5.421554995	6.930740847	5.938473082	5.592607843	6.652984015	6.088319103
brca_metabric	MB-5347	11.09891422	9.966917703	7.965064805	5.787858857	6.367456671	9.599442938	11.77685638	12.54281647
brca_metabric	MB-5348	6.370562596	9.77321771	5.370240617	5.651640955	6.234787741	6.188598759	6.289337953	6.860027459
brca_metabric	MB-5349	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5350	10.41850177	9.575903411	5.091556411	6.043450086	5.40402417	8.897811699	10.34216877	9.850475611
brca_metabric	MB-5351	7.232462774	13.07747353	5.46568071	5.953577754	6.075266901	9.028629603	10.60761499	11.7333743
brca_metabric	MB-5358	9.791046227	10.93451469	5.482048281	6.207374416	5.959565551	10.85338352	12.10351223	12.63608012
brca_metabric	MB-5360	12.02909478	11.03109673	5.39400627	6.319345121	5.959051048	9.997578502	11.48357062	12.53088475
brca_metabric	MB-5361	11.27744228	10.86489837	6.300727332	6.551171945	6.033157428	9.33000422	11.63756694	11.49837298
brca_metabric	MB-5364	11.12747317	10.34666841	5.991000298	5.930357861	6.328127991	9.801190914	11.06887985	12.30173214
brca_metabric	MB-5365	12.36948778	10.85608252	6.208712475	6.42917341	6.019352703	11.47224452	12.16670775	13.11035911
brca_metabric	MB-5366	9.607199574	12.28198268	5.69438447	5.835352794	5.893207045	9.06704744	11.183832	11.22711547
brca_metabric	MB-5368	10.28650234	10.71389258	6.898252261	6.175361075	5.589907329	9.491566876	10.55003107	11.8026555
brca_metabric	MB-5369	11.84140488	10.97680225	7.58689745	6.036988366	6.082820044	10.17590203	11.96299412	12.1944881
brca_metabric	MB-5370	11.46225356	10.25620035	8.064142752	6.062881833	5.959904799	10.29727858	12.41366912	13.28243294
brca_metabric	MB-5373	11.82401378	9.3180015	5.16655178	5.882745653	5.995485934	10.27653359	11.43975265	11.53773949
brca_metabric	MB-5377	11.73358125	10.63945778	7.884831653	6.513555054	6.204999079	10.55810328	12.11972181	12.64824559
brca_metabric	MB-5378	7.906090163	10.56324361	5.669157826	7.249119709	6.318884712	6.7127324	7.83702839	8.809126625
brca_metabric	MB-5381	7.004672339	13.37595981	5.476472075	5.628649498	6.47305207	8.809316157	10.64404022	12.18808802
brca_metabric	MB-5382	10.63263606	10.62163916	7.848351296	5.910217657	5.978250251	10.77276024	11.34756324	11.78476708
brca_metabric	MB-5383	11.45342844	10.858904	6.447579012	6.209521458	5.759590464	10.36172129	11.70276587	13.00264036
brca_metabric	MB-5384	9.751987446	11.46619544	5.816635666	6.710114744	5.921861614	10.17188064	11.41025373	11.89887575
brca_metabric	MB-5385	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5386	12.16866001	11.16415499	6.474694864	6.480772343	6.053399805	10.42436419	11.52176398	12.56576769
brca_metabric	MB-5387	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5388	11.34861143	10.25441859	8.635340231	6.395245466	6.322773856	9.735101681	11.33500115	12.228095
brca_metabric	MB-5389	12.21564822	11.07828104	9.156232919	5.922220056	6.441543416	10.1743603	12.06592052	12.4145664
brca_metabric	MB-5390	6.473922075	9.537383306	5.334833908	5.828409084	6.272034931	6.286688266	6.259461937	8.877061639
brca_metabric	MB-5392	6.676378147	10.60001214	5.206300425	6.17083571	5.928799556	6.391012496	10.30043645	10.22529695
brca_metabric	MB-5393	11.89253382	9.262366963	6.908604162	5.841768222	6.186115477	10.26057334	11.6693837	12.74455135
brca_metabric	MB-5394	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5395	10.41789987	11.19528468	8.451855091	6.523067782	6.538068136	9.74691479	11.07522886	12.12654801
brca_metabric	MB-5396	11.1992357	10.62787341	5.400423882	5.733476001	6.056910631	10.3092451	11.88538366	12.23059843
brca_metabric	MB-5397	10.22380007	9.852739796	7.454431809	6.599144932	6.283161125	9.706750368	11.02288941	11.67640354
brca_metabric	MB-5398	12.32797333	11.09172298	9.213715384	5.922286867	6.094377106	10.32434394	12.3127962	13.0904145
brca_metabric	MB-5399	12.10158753	10.86596342	5.679194741	6.584812384	6.512643284	10.7951238	11.79171001	12.95823658
brca_metabric	MB-5401	10.03331672	10.36586405	8.078015751	6.43935619	5.954669856	10.37155073	11.15722034	12.5337206
brca_metabric	MB-5402	11.63398131	11.65348364	5.84739873	6.246912198	5.985324552	10.52891299	11.5966812	10.47378583
brca_metabric	MB-5403	12.01113053	10.20462	9.58104286	5.936286393	6.162948928	9.683265737	12.2299492	13.15603277
brca_metabric	MB-5404	11.68569401	10.4551542	6.821356722	6.273908612	6.07170316	10.33851215	11.5097924	11.82208328
brca_metabric	MB-5405	11.28685913	10.16933535	5.319584282	6.337273784	6.526272016	9.350312011	11.20595318	12.27888031
brca_metabric	MB-5406	11.22215707	10.76908306	7.433061448	5.75066592	5.779213918	9.861917475	11.14619778	11.48017701
brca_metabric	MB-5407	10.87746404	11.98350768	7.275882148	6.079453891	5.890193915	11.06204152	11.98309013	12.85624498
brca_metabric	MB-5408	6.387694267	12.49854038	5.405255953	6.273986879	5.953031045	7.947768773	10.20122437	11.39302669
brca_metabric	MB-5409	6.631632882	13.33398827	5.577677389	6.080644175	6.058226601	7.338484002	10.89761041	11.03365284
brca_metabric	MB-5410	11.63460416	11.49295503	6.288028931	5.76656524	5.640609506	11.11028649	11.40577951	12.99394575
brca_metabric	MB-5411	5.822145627	14.3143266	5.535424854	6.907577575	6.39967756	8.410956384	11.40957457	11.07537692
brca_metabric	MB-5412	9.733416672	10.9180062	6.909689706	6.646597337	5.947492635	10.28212861	11.37366179	12.19119743
brca_metabric	MB-5413	NA	NA	NA	NA	NA	NA	NA	NA
brca_metabric	MB-5414	9.797108759	13.41605961	5.1606892	6.588267373	6.241905171	9.590201822	11.33715233	10.71536009
brca_metabric	MB-5417	5.453830475	14.32082452	4.945672056	5.679280837	6.084840448	7.202403782	11.45266128	11.60698777
brca_metabric	MB-5418	10.80604557	13.67688064	6.740484026	5.889321912	6.118558406	9.963938976	12.10724293	13.26516137
brca_metabric	MB-5420	8.617360654	13.49822875	5.629815203	5.983601209	6.125402351	9.047514573	10.80640807	11.91223601
brca_metabric	MB-5421	6.452321092	10.54753632	5.374742818	7.094711545	6.267246728	6.153375302	6.208219505	6.529166252
brca_metabric	MB-5422	10.48152087	10.65506829	7.310475961	6.676939436	5.757333645	11.16374661	11.17667862	12.34250521
brca_metabric	MB-5424	11.22675502	10.15784539	6.931112635	5.706257965	5.960879739	10.56642091	11.84637431	12.09859598
brca_metabric	MB-5425	11.38146692	10.47166072	7.155233216	6.354270877	5.550685498	10.47020727	11.69956036	12.40620636
brca_metabric	MB-5426	6.532169034	14.3335096	5.912104869	5.641149038	6.250129167	7.583773622	11.05294137	10.79424848
brca_metabric	MB-5427	5.427875391	10.91859577	5.230721213	6.512786773	5.523072656	7.158155699	5.770146738	6.658361029
brca_metabric	MB-5428	11.1618345	10.70814571	6.124725501	6.287476453	5.915299181	10.73516703	11.51944675	12.31926795
brca_metabric	MB-5429	12.30530742	10.56841175	5.44152621	6.188592067	6.081516703	10.94520178	12.72749023	11.66527184
brca_metabric	MB-5431	8.844770246	9.525555196	5.737093004	5.650597454	5.991081453	7.676374695	8.841937024	9.021732347
brca_metabric	MB-5432	11.69181612	10.12373037	7.220226689	6.179677368	5.859934929	11.32968265	11.70504658	12.49869382
brca_metabric	MB-5433	11.70717766	11.35100439	5.985420599	6.167240113	5.709888759	11.4959254	12.10166651	14.29068101
brca_metabric	MB-5434	11.1730459	10.46340923	7.05808903	5.604953564	6.764432133	10.19435289	11.54098598	11.63348766
